element,item,year,country,unit,value
Food supply,Soyabeans,1990,Mali,kcal/capita/day,2
Food supply,Soyabeans,1991,Mali,kcal/capita/day,2
Food supply,Soyabeans,1992,Mali,kcal/capita/day,1
Food supply,Soyabeans,1993,Mali,kcal/capita/day,2
Food supply,Soyabeans,1994,Mali,kcal/capita/day,2
Food supply,Soyabeans,1995,Mali,kcal/capita/day,2
Food supply,Soyabeans,1996,Mali,kcal/capita/day,2
Food supply,Soyabeans,1997,Mali,kcal/capita/day,2
Food supply,Soyabeans,1998,Mali,kcal/capita/day,2
Food supply,Soyabeans,1999,Mali,kcal/capita/day,2
Food supply,Soyabeans,2000,Mali,kcal/capita/day,2
Food supply,Soyabeans,2001,Mali,kcal/capita/day,2
Food supply,Soyabeans,2002,Mali,kcal/capita/day,1
Food supply,Soyabeans,2003,Mali,kcal/capita/day,2
Food supply,Soyabeans,2004,Mali,kcal/capita/day,2
Food supply,Soyabeans,2005,Mali,kcal/capita/day,1
Food supply,Soyabeans,2006,Mali,kcal/capita/day,1
Food supply,Soyabeans,2007,Mali,kcal/capita/day,3
Food supply,Soyabeans,2008,Mali,kcal/capita/day,1
Food supply,Soyabeans,2009,Mali,kcal/capita/day,1
Food supply,Soyabeans,1961,Malta,kcal/capita/day,0
Food supply,Soyabeans,1962,Malta,kcal/capita/day,0
Food supply,Soyabeans,1963,Malta,kcal/capita/day,0
Food supply,Soyabeans,1964,Malta,kcal/capita/day,0
Food supply,Soyabeans,1965,Malta,kcal/capita/day,0
Food supply,Soyabeans,1966,Malta,kcal/capita/day,0
Food supply,Soyabeans,1967,Malta,kcal/capita/day,0
Food supply,Soyabeans,1968,Malta,kcal/capita/day,0
Food supply,Soyabeans,1969,Malta,kcal/capita/day,0
Food supply,Soyabeans,1970,Malta,kcal/capita/day,0
Food supply,Soyabeans,1971,Malta,kcal/capita/day,0
Food supply,Soyabeans,1972,Malta,kcal/capita/day,0
Food supply,Soyabeans,1973,Malta,kcal/capita/day,0
Food supply,Soyabeans,1974,Malta,kcal/capita/day,0
Food supply,Soyabeans,1975,Malta,kcal/capita/day,0
Food supply,Soyabeans,1976,Malta,kcal/capita/day,0
Food supply,Soyabeans,1977,Malta,kcal/capita/day,0
Food supply,Soyabeans,1978,Malta,kcal/capita/day,0
Food supply,Soyabeans,1979,Malta,kcal/capita/day,0
Food supply,Soyabeans,1980,Malta,kcal/capita/day,0
Food supply,Soyabeans,1981,Malta,kcal/capita/day,0
Food supply,Soyabeans,1982,Malta,kcal/capita/day,0
Food supply,Soyabeans,1983,Malta,kcal/capita/day,0
Food supply,Soyabeans,1984,Malta,kcal/capita/day,0
Food supply,Soyabeans,1985,Malta,kcal/capita/day,0
Food supply,Soyabeans,1986,Malta,kcal/capita/day,0
Food supply,Soyabeans,1987,Malta,kcal/capita/day,0
Food supply,Soyabeans,1988,Malta,kcal/capita/day,0
Food supply,Soyabeans,1989,Malta,kcal/capita/day,0
Food supply,Soyabeans,1990,Malta,kcal/capita/day,0
Food supply,Soyabeans,1991,Malta,kcal/capita/day,0
Food supply,Soyabeans,1992,Malta,kcal/capita/day,0
Food supply,Soyabeans,1993,Malta,kcal/capita/day,0
Food supply,Soyabeans,1994,Malta,kcal/capita/day,0
Food supply,Soyabeans,1995,Malta,kcal/capita/day,0
Food supply,Soyabeans,1996,Malta,kcal/capita/day,0
Food supply,Soyabeans,1997,Malta,kcal/capita/day,0
Food supply,Soyabeans,1998,Malta,kcal/capita/day,0
Food supply,Soyabeans,1999,Malta,kcal/capita/day,0
Food supply,Soyabeans,2000,Malta,kcal/capita/day,0
Food supply,Soyabeans,2001,Malta,kcal/capita/day,0
Food supply,Soyabeans,2002,Malta,kcal/capita/day,0
Food supply,Soyabeans,2003,Malta,kcal/capita/day,0
Food supply,Soyabeans,2004,Malta,kcal/capita/day,0
Food supply,Soyabeans,2005,Malta,kcal/capita/day,0
Food supply,Soyabeans,2006,Malta,kcal/capita/day,0
Food supply,Soyabeans,2007,Malta,kcal/capita/day,0
Food supply,Soyabeans,2008,Malta,kcal/capita/day,0
Food supply,Soyabeans,2009,Malta,kcal/capita/day,0
Food supply,Soyabeans,1961,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1962,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1963,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1964,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1965,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1966,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1967,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1968,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1969,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1970,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1971,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1972,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1973,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1974,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1975,Mauritania,kcal/capita/day,9
Food supply,Soyabeans,1976,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1977,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1978,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1979,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1980,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1981,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1982,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1983,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1984,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1985,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1986,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1987,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1988,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1989,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1990,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1991,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1992,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1993,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1994,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1995,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1996,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1997,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1998,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1999,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,2000,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,2001,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,2002,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,2003,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,2004,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,2005,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,2006,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,2007,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,2008,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,2009,Mauritania,kcal/capita/day,0
Food supply,Soyabeans,1961,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1962,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1963,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1964,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1965,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1966,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1967,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1968,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1969,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1970,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1971,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1972,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1973,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1974,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1975,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1976,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1977,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1978,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1979,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1980,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1981,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1982,Mauritius,kcal/capita/day,1
Food supply,Soyabeans,1983,Mauritius,kcal/capita/day,1
Food supply,Soyabeans,1984,Mauritius,kcal/capita/day,1
Food supply,Soyabeans,1985,Mauritius,kcal/capita/day,1
Food supply,Soyabeans,1986,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1987,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1988,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1989,Mauritius,kcal/capita/day,0
Food supply,Soyabeans,1990,Mauritius,kcal/capita/day,1
Food supply,Soyabeans,1991,Mauritius,kcal/capita/day,1
Food supply,Soyabeans,1992,Mauritius,kcal/capita/day,1
Food supply,Soyabeans,1993,Mauritius,kcal/capita/day,1
Food supply,Soyabeans,1994,Mauritius,kcal/capita/day,1
Food supply,Soyabeans,1995,Mauritius,kcal/capita/day,1
Food supply,Soyabeans,1996,Mauritius,kcal/capita/day,1
Food supply,Soyabeans,1997,Mauritius,kcal/capita/day,1
Food supply,Soyabeans,1998,Mauritius,kcal/capita/day,2
Food supply,Soyabeans,1999,Mauritius,kcal/capita/day,1
Food supply,Soyabeans,2000,Mauritius,kcal/capita/day,1
Food supply,Soyabeans,2001,Mauritius,kcal/capita/day,2
Food supply,Soyabeans,2002,Mauritius,kcal/capita/day,2
Food supply,Soyabeans,2003,Mauritius,kcal/capita/day,2
Food supply,Soyabeans,2004,Mauritius,kcal/capita/day,2
Food supply,Soyabeans,2005,Mauritius,kcal/capita/day,2
Food supply,Soyabeans,2006,Mauritius,kcal/capita/day,2
Food supply,Soyabeans,2007,Mauritius,kcal/capita/day,2
Food supply,Soyabeans,2008,Mauritius,kcal/capita/day,2
Food supply,Soyabeans,2009,Mauritius,kcal/capita/day,2
Food supply,Soyabeans,1961,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1962,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1963,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1964,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1965,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1966,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1967,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1968,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1969,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1970,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1971,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1972,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1973,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1974,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1975,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1976,Melanesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,1977,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1978,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1979,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1980,Melanesia + (Total),kcal/capita/day,5
Food supply,Soyabeans,1981,Melanesia + (Total),kcal/capita/day,6
Food supply,Soyabeans,1982,Melanesia + (Total),kcal/capita/day,2
Food supply,Soyabeans,1983,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1984,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1985,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1986,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1987,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1988,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1989,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1990,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1991,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1992,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1993,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1994,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1995,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1996,Melanesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1997,Melanesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,1998,Melanesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,1999,Melanesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,2000,Melanesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,2001,Melanesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,2002,Melanesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,2003,Melanesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,2004,Melanesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,2005,Melanesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,2006,Melanesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,2007,Melanesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,2008,Melanesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,2009,Melanesia + (Total),kcal/capita/day,2
Food supply,Soyabeans,1961,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1962,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1963,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1964,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1965,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1966,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1967,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1968,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1969,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1970,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1971,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1972,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1973,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1974,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1975,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1976,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1977,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1978,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1979,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1980,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1981,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1982,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1983,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1984,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1985,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1986,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1987,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1988,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1989,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1990,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1991,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1992,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1993,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1994,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1995,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1996,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1997,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1998,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1999,Mexico,kcal/capita/day,0
Food supply,Soyabeans,2000,Mexico,kcal/capita/day,0
Food supply,Soyabeans,2001,Mexico,kcal/capita/day,0
Food supply,Soyabeans,2002,Mexico,kcal/capita/day,0
Food supply,Soyabeans,2003,Mexico,kcal/capita/day,0
Food supply,Soyabeans,2004,Mexico,kcal/capita/day,0
Food supply,Soyabeans,2005,Mexico,kcal/capita/day,0
Food supply,Soyabeans,2006,Mexico,kcal/capita/day,0
Food supply,Soyabeans,2007,Mexico,kcal/capita/day,0
Food supply,Soyabeans,2008,Mexico,kcal/capita/day,0
Food supply,Soyabeans,2009,Mexico,kcal/capita/day,0
Food supply,Soyabeans,1961,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1962,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1963,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1964,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1965,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1966,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1967,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1968,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1969,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1970,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1971,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1972,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1973,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1974,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1975,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1976,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1977,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1978,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1979,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1980,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1981,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1982,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1983,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1984,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1985,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1986,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1987,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1988,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1989,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1990,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1991,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1992,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1993,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1994,Micronesia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1995,Micronesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,1996,Micronesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,1997,Micronesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,1998,Micronesia + (Total),kcal/capita/day,2
Food supply,Soyabeans,1999,Micronesia + (Total),kcal/capita/day,2
Food supply,Soyabeans,2000,Micronesia + (Total),kcal/capita/day,2
Food supply,Soyabeans,2001,Micronesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,2002,Micronesia + (Total),kcal/capita/day,4
Food supply,Soyabeans,2003,Micronesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,2004,Micronesia + (Total),kcal/capita/day,1
Food supply,Soyabeans,2005,Micronesia + (Total),kcal/capita/day,4
Food supply,Soyabeans,2006,Micronesia + (Total),kcal/capita/day,2
Food supply,Soyabeans,2007,Micronesia + (Total),kcal/capita/day,3
Food supply,Soyabeans,2008,Micronesia + (Total),kcal/capita/day,2
Food supply,Soyabeans,2009,Micronesia + (Total),kcal/capita/day,3
Food supply,Soyabeans,1961,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1962,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1963,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1964,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1965,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1966,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1967,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1968,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1969,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1970,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1971,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1972,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1973,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1974,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1975,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1976,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1977,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1978,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1979,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1980,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1981,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1982,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1983,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1984,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1985,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1986,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1987,Middle Africa + (Total),kcal/capita/day,0
Food supply,Soyabeans,1988,Middle Africa + (Total),kcal/capita/day,1
Food supply,Soyabeans,1989,Middle Africa + (Total),kcal/capita/day,1
Food supply,Soyabeans,1990,Middle Africa + (Total),kcal/capita/day,5
Food supply,Soyabeans,1991,Middle Africa + (Total),kcal/capita/day,1
Food supply,Soyabeans,1992,Middle Africa + (Total),kcal/capita/day,3
Food supply,Soyabeans,1993,Middle Africa + (Total),kcal/capita/day,1
Food supply,Soyabeans,1994,Middle Africa + (Total),kcal/capita/day,1
Food supply,Soyabeans,1995,Middle Africa + (Total),kcal/capita/day,1
Food supply,Soyabeans,1996,Middle Africa + (Total),kcal/capita/day,1
Food supply,Soyabeans,1997,Middle Africa + (Total),kcal/capita/day,1
Food supply,Soyabeans,1998,Middle Africa + (Total),kcal/capita/day,1
